season,round,driver,rating_mu
2016,11,bottas,1732.65
2016,11,button,1477.02
2016,11,ericsson,1340.04
2016,11,grosjean,1531.21
2016,11,gutierrez,1558.11
2016,11,hamilton,2121.8
2016,11,haryanto,1301.97
2016,11,hulkenberg,1684.09
2016,11,jolyon_palmer,1510.05
2016,11,kevin_magnussen,1488.41
2016,11,kvyat,1468.8
2016,11,massa,1488.2
2016,11,max_verstappen,1956.56
2016,11,nasr,1478.84
2016,11,perez,1730.32
2016,11,raikkonen,1919.54
2016,11,ricciardo,1984.16
2016,11,rosberg,2044.57
2016,11,sainz,1741.0
2016,11,vettel,1808.83
2016,11,wehrlein,1358.83
2016,12,alonso,1632.59
2016,12,bottas,1742.11
2016,12,button,1594.4
2016,12,ericsson,1337.03
2016,12,grosjean,1549.1
2016,12,gutierrez,1598.94
2016,12,hamilton,2159.27
2016,12,haryanto,1273.55
2016,12,hulkenberg,1744.47
2016,12,jolyon_palmer,1431.93
2016,12,kevin_magnussen,1472.06
2016,12,kvyat,1476.83
2016,12,massa,1364.18
2016,12,max_verstappen,1996.29
2016,12,nasr,1375.82
2016,12,perez,1724.41
2016,12,raikkonen,1919.36
2016,12,ricciardo,2033.86
2016,12,rosberg,2045.31
2016,12,sainz,1663.65
2016,12,vettel,1859.12
2016,12,wehrlein,1368.52
2016,13,alonso,1713.52
2016,13,bottas,1768.51
2016,13,button,1453.18
2016,13,ericsson,1318.62
2016,13,grosjean,1564.75
2016,13,gutierrez,1613.04
2016,13,hamilton,2157.77
2016,13,hulkenberg,1835.88
2016,13,jolyon_palmer,1454.64
2016,13,kevin_magnussen,1427.79
2016,13,kvyat,1501.43
2016,13,massa,1491.82
2016,13,max_verstappen,1888.85
2016,13,nasr,1381.74
2016,13,ocon,1481.37
2016,13,perez,1805.84
2016,13,raikkonen,1870.8
2016,13,ricciardo,2076.06
2016,13,rosberg,2102.25
2016,13,sainz,1512.48
2016,13,vettel,1880.75
2016,13,wehrlein,1288.16
2016,14,alonso,1650.13
2016,14,bottas,1820.81
2016,14,button,1515.68
2016,14,ericsson,1357.09
2016,14,grosjean,1605.52
2016,14,gutierrez,1602.44
2016,14,hamilton,2176.17
2016,14,hulkenberg,1799.1
2016,14,jolyon_palmer,1360.38
2016,14,kevin_magnussen,1413.97
2016,14,kvyat,1427.3
2016,14,massa,1589.6
2016,14,max_verstappen,1886.79
2016,14,nasr,1292.96
2016,14,ocon,1431.69
2016,14,perez,1813.52
2016,14,raikkonen,1923.73
2016,14,ricciardo,2057.57
2016,14,rosberg,2148.87
2016,14,sainz,1505.29
2016,14,vettel,1947.65
2016,14,wehrlein,1263.01
2016,15,alonso,1727.79
2016,15,bottas,1607.01
2016,15,button,1431.14
2016,15,ericsson,1362.3
2016,15,grosjean,1440.06
2016,15,gutierrez,1628.84
2016,15,hamilton,2176.1
2016,15,hulkenberg,1576.99
2016,15,jolyon_palmer,1401.56
2016,15,kevin_magnussen,1523.3
2016,15,kvyat,1549.51
2016,15,massa,1603.9
2016,15,max_verstappen,1905.63
2016,15,nasr,1390.45
2016,15,ocon,1394.27
2016,15,perez,1820.67
2016,15,raikkonen,1965.53
2016,15,ricciardo,2099.36
2016,15,rosberg,2189.69
2016,15,sainz,1514.52
2016,15,vettel,1965.92
2016,15,wehrlein,1314.7
2016,16,alonso,1777.28
2016,16,bottas,1729.29
2016,16,button,1552.63
2016,16,ericsson,1455.84
2016,16,grosjean,1354.02
2016,16,gutierrez,1507.34
2016,16,hamilton,1890.79
2016,16,hulkenberg,1662.71
2016,16,jolyon_palmer,1516.1
2016,16,kevin_magnussen,1425.03
2016,16,kvyat,1542.42
2016,16,massa,1593.05
2016,16,max_verstappen,1984.71
2016,16,nasr,1387.1
2016,16,ocon,1407.66
2016,16,perez,1856.95
2016,16,raikkonen,1995.91
2016,16,ricciardo,2151.32
2016,16,rosberg,2188.23
2016,16,sainz,1571.39
2016,16,vettel,1667.38
2016,16,wehrlein,1372.1
2016,17,alonso,1651.92
2016,17,bottas,1726.76
2016,17,button,1479.27
2016,17,ericsson,1466.97
2016,17,grosjean,1468.51
2016,17,gutierrez,1415.46
2016,17,hamilton,1952.06
2016,17,hulkenberg,1716.88
2016,17,jolyon_palmer,1556.91
2016,17,kevin_magnussen,1464.46
2016,17,kvyat,1556.76
2016,17,massa,1655.77
2016,17,max_verstappen,2039.03
2016,17,nasr,1354.56
2016,17,ocon,1332.58
2016,17,perez,1862.5
2016,17,raikkonen,1994.51
2016,17,ricciardo,2097.24
2016,17,rosberg,2219.6
2016,17,sainz,1507.82
2016,17,vettel,1779.89
2016,17,wehrlein,1289.8
2016,18,alonso,1761.58
2016,18,bottas,1619.71
2016,18,button,1586.6
2016,18,ericsson,1493.41
2016,18,grosjean,1562.52
2016,18,gutierrez,1341.57
2016,18,hamilton,2033.9
2016,18,hulkenberg,1513.06
2016,18,jolyon_palmer,1567.23
2016,18,kevin_magnussen,1525.96
2016,18,kvyat,1601.41
2016,18,massa,1730.29
2016,18,max_verstappen,1752.56
2016,18,nasr,1401.37
2016,18,ocon,1332.68
2016,18,perez,1850.07
2016,18,raikkonen,1738.23
2016,18,ricciardo,2111.6
2016,18,rosberg,2229.08
2016,18,sainz,1652.18
2016,18,vettel,1863.17
2016,18,wehrlein,1321.06
2016,19,alonso,1695.64
2016,19,bottas,1688.27
2016,19,button,1603.59
2016,19,ericsson,1561.86
2016,19,grosjean,1452.69
2016,19,gutierrez,1324.65
2016,19,hamilton,2090.9
2016,19,hulkenberg,1637.34
2016,19,jolyon_palmer,1559.48
2016,19,kevin_magnussen,1482.37
2016,19,kvyat,1512.13
2016,19,massa,1741.97
2016,19,max_verstappen,1838.49
2016,19,nasr,1435.37
2016,19,ocon,1281.9
2016,19,perez,1803.47
2016,19,raikkonen,1797.44
2016,19,ricciardo,2118.41
2016,19,rosberg,2234.24
2016,19,sainz,1577.02
2016,19,vettel,1897.57
2016,19,wehrlein,1254.45
2016,20,alonso,1706.15
2016,20,bottas,1685.22
2016,20,button,1543.68
2016,20,ericsson,1434.13
2016,20,grosjean,1346.75
2016,20,gutierrez,1344.35
2016,20,hamilton,2139.8
2016,20,hulkenberg,1716.87
2016,20,jolyon_palmer,1465.21
2016,20,kevin_magnussen,1503.31
2016,20,kvyat,1539.55
2016,20,massa,1593.84
2016,20,max_verstappen,1915.95
2016,20,nasr,1557.29
2016,20,ocon,1403.4
2016,20,perez,1875.11
2016,20,raikkonen,1594.42
2016,20,ricciardo,2034.5
2016,20,rosberg,2241.02
2016,20,sainz,1694.78
2016,20,vettel,1924.27
2016,20,wehrlein,1329.68
2016,21,alonso,1711.45
2016,21,bottas,1505.69
2016,21,button,1435.94
2016,21,ericsson,1451.17
2016,21,grosjean,1465.65
2016,21,gutierrez,1445.97
2016,21,hamilton,2180.11
2016,21,hulkenberg,1766.72
2016,21,jolyon_palmer,1436.83
2016,21,kevin_magnussen,1377.31
2016,21,kvyat,1450.47
2016,21,massa,1656.37
2016,21,max_verstappen,1954.14
2016,21,nasr,1511.69
2016,21,ocon,1467.13
2016,21,perez,1857.1
2016,21,raikkonen,1703.19
2016,21,ricciardo,2025.57
2016,21,rosberg,2247.2
2016,21,sainz,1562.39
2016,21,vettel,1977.19
2016,21,wehrlein,1400.0
2017,1,alonso,1627.98
2017,1,bottas,1675.17
2017,1,ericsson,1394.2
2017,1,giovinazzi,1527.29
2017,1,grosjean,1367.35
2017,1,hamilton,2186.87
2017,1,hulkenberg,1714.89
2017,1,jolyon_palmer,1366.15
2017,1,kevin_magnussen,1394.4
2017,1,kvyat,1545.07
2017,1,massa,1727.47
2017,1,max_verstappen,1951.24
2017,1,ocon,1538.59
2017,1,perez,1846.58
2017,1,raikkonen,1790.08
2017,1,ricciardo,1784.25
2017,1,sainz,1634.89
2017,1,stroll,1458.79
2017,1,vandoorne,1567.58
2017,1,vettel,2039.25
2017,2,alonso,1539.79
2017,2,bottas,1740.69
2017,2,ericsson,1404.81
2017,2,giovinazzi,1424.06
2017,2,grosjean,1455.02
2017,2,hamilton,2209.92
2017,2,hulkenberg,1664.1
2017,2,jolyon_palmer,1419.86
2017,2,kevin_magnussen,1523.42
2017,2,kvyat,1470.22
2017,2,massa,1637.36
2017,2,max_verstappen,1983.5
2017,2,ocon,1586.17
2017,2,perez,1803.31
2017,2,raikkonen,1834.06
2017,2,ricciardo,1846.48
2017,2,sainz,1697.91
2017,2,stroll,1361.05
2017,2,vandoorne,1467.29
2017,2,vettel,2069.09
2017,3,alonso,1515.96
2017,3,bottas,1833.18
2017,3,ericsson,1409.23
2017,3,grosjean,1563.76
2017,3,hamilton,2213.3
2017,3,hulkenberg,1683.2
2017,3,jolyon_palmer,1454.7
2017,3,kevin_magnussen,1420.89
2017,3,kvyat,1505.93
2017,3,massa,1715.54
2017,3,max_verstappen,1734.71
2017,3,ocon,1616.22
2017,3,perez,1810.08
2017,3,raikkonen,1882.04
2017,3,ricciardo,1874.18
2017,3,sainz,1581.53
2017,3,stroll,1344.02
2017,3,vandoorne,1366.01
2017,3,vettel,2112.82
2017,3,wehrlein,1476.75
2017,4,alonso,1396.49
2017,4,bottas,1929.21
2017,4,ericsson,1411.31
2017,4,grosjean,1444.92
2017,4,hamilton,2178.58
2017,4,hulkenberg,1712.98
2017,4,jolyon_palmer,1391.08
2017,4,kevin_magnussen,1455.56
2017,4,kvyat,1529.58
2017,4,massa,1717.8
2017,4,max_verstappen,1797.0
2017,4,ocon,1685.46
2017,4,perez,1832.21
2017,4,raikkonen,1932.5
2017,4,ricciardo,1678.27
2017,4,sainz,1614.0
2017,4,stroll,1438.09
2017,4,vandoorne,1399.75
2017,4,vettel,2130.51
2017,4,wehrlein,1438.73
2017,5,alonso,1456.41
2017,5,bottas,1714.23
2017,5,ericsson,1484.42
2017,5,grosjean,1524.58
2017,5,hamilton,2205.73
2017,5,hulkenberg,1767.47
2017,5,jolyon_palmer,1400.57
2017,5,kevin_magnussen,1462.01
2017,5,kvyat,1597.11
2017,5,massa,1646.61
2017,5,max_verstappen,1591.99
2017,5,ocon,1765.78
2017,5,perez,1882.53
2017,5,raikkonen,1664.17
2017,5,ricciardo,1793.27
2017,5,sainz,1686.17
2017,5,stroll,1414.15
2017,5,vandoorne,1354.74
2017,5,vettel,2147.01
2017,5,wehrlein,1555.08
2017,6,bottas,1795.91
2017,6,button,1381.56
2017,6,ericsson,1431.98
2017,6,grosjean,1611.09
2017,6,hamilton,2113.22
2017,6,hulkenberg,1556.38
2017,6,jolyon_palmer,1478.54
2017,6,kevin_magnussen,1537.16
2017,6,kvyat,1558.08
2017,6,massa,1671.9
2017,6,max_verstappen,1700.05
2017,6,ocon,1695.3
2017,6,perez,1755.81
2017,6,raikkonen,1794.66
2017,6,ricciardo,1865.86
2017,6,sainz,1744.28
2017,6,stroll,1421.78
2017,6,vandoorne,1361.73
2017,6,vettel,2176.62
2017,6,wehrlein,1441.64
2017,7,alonso,1429.36
2017,7,bottas,1884.8
2017,7,ericsson,1467.76
2017,7,grosjean,1634.21
2017,7,hamilton,2146.89
2017,7,hulkenberg,1634.13
2017,7,jolyon_palmer,1533.1
2017,7,kevin_magnussen,1553.28
2017,7,kvyat,1477.14
2017,7,massa,1514.72
2017,7,max_verstappen,1548.55
2017,7,ocon,1754.63
2017,7,perez,1810.75
2017,7,raikkonen,1803.81
2017,7,ricciardo,1918.17
2017,7,sainz,1542.81
2017,7,stroll,1530.07
2017,7,vandoorne,1401.68
2017,7,vettel,2144.95
2017,7,wehrlein,1437.61
2017,8,alonso,1532.84
2017,8,bottas,1949.95
2017,8,ericsson,1522.64
2017,8,grosjean,1593.05
2017,8,hamilton,2102.49
2017,8,hulkenberg,1528.43
2017,8,jolyon_palmer,1412.74
2017,8,kevin_magnussen,1646.05
2017,8,kvyat,1394.42
2017,8,massa,1470.74
2017,8,max_verstappen,1458.09
2017,8,ocon,1793.25
2017,8,perez,1673.28
2017,8,raikkonen,1684.87
2017,8,ricciardo,1992.24
2017,8,sainz,1622.72
2017,8,stroll,1689.56
2017,8,vandoorne,1461.6
2017,8,vettel,2118.84
2017,8,wehrlein,1520.62
2017,9,alonso,1427.55
2017,9,bottas,2016.37
2017,9,ericsson,1489.89
2017,9,grosjean,1685.26
2017,9,hamilton,2084.98
2017,9,hulkenberg,1528.02
2017,9,jolyon_palmer,1487.81
2017,9,kevin_magnussen,1515.66
2017,9,kvyat,1387.49
2017,9,massa,1559.17
2017,9,max_verstappen,1360.89
2017,9,ocon,1784.63
2017,9,perez,1721.1
2017,9,raikkonen,1761.81
2017,9,ricciardo,2015.05
2017,9,sainz,1517.77
2017,9,stroll,1682.36
2017,9,vandoorne,1502.3
2017,9,vettel,2134.44
2017,9,wehrlein,1505.87
2017,10,alonso,1375.28
2017,10,bottas,2054.3
2017,10,ericsson,1486.68
2017,10,grosjean,1628.27
2017,10,hamilton,2127.28
2017,10,hulkenberg,1639.35
2017,10,jolyon_palmer,1379.71
2017,10,kevin_magnussen,1536.57
2017,10,kvyat,1400.4
2017,10,massa,1598.66
2017,10,max_verstappen,1560.24
2017,10,ocon,1779.41
2017,10,perez,1720.26
2017,10,raikkonen,1846.35
2017,10,ricciardo,1998.19
2017,10,sainz,1417.04
2017,10,stroll,1574.06
2017,10,vandoorne,1545.09
2017,10,vettel,2056.15
2017,10,wehrlein,1445.12
2017,11,alonso,1545.09
2017,11,bottas,2066.68
2017,11,ericsson,1447.57
2017,11,grosjean,1486.14
2017,11,hamilton,2107.65
2017,11,hulkenberg,1526.99
2017,11,jolyon_palmer,1446.93
2017,11,kevin_magnussen,1531.59
2017,11,kvyat,1478.99
2017,11,max_verstappen,1682.55
2017,11,ocon,1758.56
2017,11,perez,1735.33
2017,11,raikkonen,1925.21
2017,11,resta,1469.59
2017,11,ricciardo,1709.61
2017,11,sainz,1555.02
2017,11,stroll,1538.34
2017,11,vandoorne,1590.05
2017,11,vettel,2104.18
2017,11,wehrlein,1438.31
2017,12,alonso,1455.23
2017,12,bottas,2038.79
2017,12,ericsson,1425.92
2017,12,grosjean,1602.97
2017,12,hamilton,2144.51
2017,12,hulkenberg,1645.84
2017,12,jolyon_palmer,1477.71
2017,12,kevin_magnussen,1497.8
2017,12,kvyat,1516.17
2017,12,massa,1657.73
2017,12,max_verstappen,1523.62
2017,12,ocon,1744.53
2017,12,perez,1590.09
2017,12,raikkonen,1947.19
2017,12,ricciardo,1809.65
2017,12,sainz,1598.44
2017,12,stroll,1571.1
2017,12,vandoorne,1551.45
2017,12,vettel,2123.65
2017,12,wehrlein,1351.05
2017,13,alonso,1411.72
2017,13,bottas,2071.79
2017,13,ericsson,1373.79
2017,13,grosjean,1542.8
2017,13,hamilton,2176.78
2017,13,hulkenberg,1603.23
2017,13,jolyon_palmer,1372.94
2017,13,kevin_magnussen,1542.7
2017,13,kvyat,1537.39
2017,13,massa,1695.9
2017,13,max_verstappen,1576.45
2017,13,ocon,1786.88
2017,13,perez,1635.85
2017,13,raikkonen,1948.28
2017,13,ricciardo,1864.31
2017,13,sainz,1556.67
2017,13,stroll,1656.15
2017,13,vandoorne,1438.55
2017,13,vettel,2122.96
2017,13,wehrlein,1358.32
2017,14,alonso,1382.61
2017,14,bottas,2083.9
2017,14,ericsson,1392.61
2017,14,grosjean,1605.73
2017,14,hamilton,2206.98
2017,14,hulkenberg,1560.38
2017,14,jolyon_palmer,1545.25
2017,14,kevin_magnussen,1539.1
2017,14,kvyat,1483.19
2017,14,massa,1671.49
2017,14,max_verstappen,1458.61
2017,14,ocon,1747.37
2017,14,perez,1734.51
2017,14,raikkonen,1678.78
2017,14,ricciardo,1942.01
2017,14,sainz,1699.34
2017,14,stroll,1695.3
2017,14,vandoorne,1571.3
2017,14,vettel,1840.1
2017,14,wehrlein,1434.88
2017,15,alonso,1472.79
2017,15,bottas,2050.4
2017,15,ericsson,1355.21
2017,15,gasly,1498.56
2017,15,grosjean,1582.34
2017,15,hamilton,2208.76
2017,15,hulkenberg,1502.17
2017,15,jolyon_palmer,1509.93
2017,15,kevin_magnussen,1557.59
2017,15,massa,1690.89
2017,15,max_verstappen,1674.97
2017,15,ocon,1722.84
2017,15,perez,1780.72
2017,15,raikkonen,1505.41
2017,15,ricciardo,1974.7
2017,15,sainz,1534.48
2017,15,stroll,1722.18
2017,15,vandoorne,1660.05
2017,15,vettel,1883.4
2017,15,wehrlein,1402.89
2017,16,alonso,1531.39
2017,16,bottas,2043.03
2017,16,ericsson,1328.15
2017,16,gasly,1513.1
2017,16,grosjean,1634.34
2017,16,hamilton,2230.12
2017,16,hulkenberg,1446.97
2017,16,jolyon_palmer,1537.87
2017,16,kevin_magnussen,1635.46
2017,16,massa,1686.23
2017,16,max_verstappen,1804.07
2017,16,ocon,1773.04
2017,16,perez,1795.03
2017,16,raikkonen,1649.52
2017,16,ricciardo,2001.32
2017,16,sainz,1416.14
2017,16,stroll,1601.43
2017,16,vandoorne,1597.63
2017,16,vettel,1650.33
2017,16,wehrlein,1415.11
2017,17,alonso,1464.25
2017,17,bottas,2018.16
2017,17,brendon_hartley,1513.6
2017,17,ericsson,1360.96
2017,17,grosjean,1581.63
2017,17,hamilton,2249.16
2017,17,hulkenberg,1357.27
2017,17,kevin_magnussen,1546.91
2017,17,kvyat,1553.63
2017,17,massa,1699.95
2017,17,max_verstappen,1858.81
2017,17,ocon,1806.54
2017,17,perez,1786.64
2017,17,raikkonen,1771.29
2017,17,ricciardo,1748.37
2017,17,sainz,1558.03
2017,17,stroll,1612.21
2017,17,vandoorne,1593.0
2017,17,vettel,1788.24
2017,17,wehrlein,1353.85
2017,18,alonso,1541.21
2017,18,bottas,2051.77
2017,18,brendon_hartley,1434.19
2017,18,ericsson,1347.91
2017,18,gasly,1523.01
2017,18,grosjean,1531.45
2017,18,hamilton,2112.23
2017,18,hulkenberg,1308.33
2017,18,kevin_magnussen,1626.13
2017,18,massa,1676.45
2017,18,max_verstappen,1947.9
2017,18,ocon,1845.35
2017,18,perez,1798.24
2017,18,raikkonen,1854.04
2017,18,ricciardo,1546.67
2017,18,sainz,1499.13
2017,18,stroll,1700.51
2017,18,vandoorne,1591.74
2017,18,vettel,1849.22
2017,18,wehrlein,1396.5
2017,19,alonso,1623.89
2017,19,bottas,2079.64
2017,19,brendon_hartley,1397.22
2017,19,ericsson,1408.24
2017,19,gasly,1543.85
2017,19,grosjean,1495.35
2017,19,hamilton,2092.36
2017,19,hulkenberg,1433.77
2017,19,kevin_magnussen,1471.55
2017,19,massa,1728.58
2017,19,max_verstappen,1949.26
2017,19,ocon,1643.52
2017,19,perez,1774.89
2017,19,raikkonen,1914.06
2017,19,ricciardo,1660.4
2017,19,sainz,1545.65
2017,19,stroll,1585.95
2017,19,vandoorne,1467.01
2017,19,vettel,1943.18
2017,19,wehrlein,1423.58
2017,20,alonso,1657.52
2017,20,bottas,2120.63
2017,20,brendon_hartley,1406.4
2017,20,ericsson,1378.22
2017,20,gasly,1485.22
2017,20,grosjean,1542.35
2017,20,hamilton,2113.24
2017,20,hulkenberg,1581.71
2017,20,kevin_magnussen,1491.96
2017,20,massa,1709.26
2017,20,max_verstappen,1949.54
2017,20,ocon,1686.73
2017,20,perez,1790.65
2017,20,raikkonen,1940.51
2017,20,ricciardo,1489.26
2017,20,sainz,1433.89
2017,20,stroll,1476.7
2017,20,vandoorne,1506.52
2017,20,vettel,1979.24
2017,20,wehrlein,1442.42
2018,1,alonso,1738.48
2018,1,bottas,2026.15
2018,1,brendon_hartley,1410.42
2018,1,ericsson,1319.56
2018,1,gasly,1410.24
2018,1,grosjean,1482.26
2018,1,hamilton,2131.87
2018,1,hulkenberg,1656.69
2018,1,kevin_magnussen,1432.31
2018,1,leclerc,1507.63
2018,1,max_verstappen,1930.11
2018,1,ocon,1644.57
2018,1,perez,1729.76
2018,1,raikkonen,1977.53
2018,1,ricciardo,1642.29
2018,1,sainz,1512.46
2018,1,sirotkin,1383.72
2018,1,stroll,1475.07
2018,1,vandoorne,1577.26
2018,1,vettel,2041.9
2018,2,alonso,1764.32
2018,2,bottas,2062.25
2018,2,brendon_hartley,1378.37
2018,2,ericsson,1455.65
2018,2,gasly,1599.65
2018,2,grosjean,1495.57
2018,2,hamilton,2129.55
2018,2,hulkenberg,1726.29
2018,2,kevin_magnussen,1596.81
2018,2,leclerc,1529.24
2018,2,max_verstappen,1680.37
2018,2,ocon,1650.5
2018,2,perez,1599.33
2018,2,raikkonen,1729.59
2018,2,ricciardo,1480.36
2018,2,sainz,1549.55
2018,2,sirotkin,1394.76
2018,2,stroll,1473.35
2018,2,vandoorne,1642.37
2018,2,vettel,2092.4
2018,3,alonso,1777.7
2018,3,bottas,2085.13
2018,3,brendon_hartley,1305.8
2018,3,ericsson,1430.23
2018,3,gasly,1487.23
2018,3,grosjean,1438.56
2018,3,hamilton,2104.1
2018,3,hulkenberg,1768.53
2018,3,kevin_magnussen,1622.96
2018,3,leclerc,1425.59
2018,3,max_verstappen,1754.39
2018,3,ocon,1640.22
2018,3,perez,1591.72
2018,3,raikkonen,1817.71
2018,3,ricciardo,1683.15
2018,3,sainz,1609.8
2018,3,sirotkin,1407.29
2018,3,stroll,1478.06
2018,3,vandoorne,1602.0
2018,3,vettel,2000.11
2018,4,alonso,1789.48
2018,4,bottas,1880.33
2018,4,brendon_hartley,1430.55
2018,4,ericsson,1497.27
2018,4,gasly,1516.63
2018,4,grosjean,1436.6
2018,4,hamilton,2139.0
2018,4,hulkenberg,1594.51
2018,4,kevin_magnussen,1585.08
2018,4,leclerc,1579.39
2018,4,max_verstappen,1618.67
2018,4,ocon,1499.29
2018,4,perez,1733.41
2018,4,raikkonen,1901.79
2018,4,ricciardo,1558.19
2018,4,sainz,1714.56
2018,4,sirotkin,1330.63
2018,4,stroll,1580.94
2018,4,vandoorne,1642.58
2018,4,vettel,2001.37
2018,5,alonso,1779.04
2018,5,bottas,1943.38
2018,5,brendon_hartley,1484.75
2018,5,ericsson,1510.48
2018,5,gasly,1419.33
2018,5,grosjean,1384.69
2018,5,hamilton,2165.34
2018,5,hulkenberg,1450.95
2018,5,kevin_magnussen,1680.35
2018,5,leclerc,1614.02
2018,5,max_verstappen,1748.8
2018,5,ocon,1459.04
2018,5,perez,1726.75
2018,5,raikkonen,1694.2
2018,5,ricciardo,1679.84
2018,5,sainz,1746.44
2018,5,sirotkin,1379.81
2018,5,stroll,1598.22
2018,5,vandoorne,1565.67
2018,5,vettel,1999.18
2018,6,alonso,1563.29
2018,6,bottas,1939.02
2018,6,brendon_hartley,1398.05
2018,6,ericsson,1552.18
2018,6,gasly,1559.02
2018,6,grosjean,1402.21
2018,6,hamilton,2151.18
2018,6,hulkenberg,1562.08
2018,6,kevin_magnussen,1625.45
2018,6,leclerc,1497.04
2018,6,max_verstappen,1734.34
2018,6,ocon,1602.28
2018,6,perez,1670.53
2018,6,raikkonen,1783.5
2018,6,ricciardo,1818.43
2018,6,sainz,1716.72
2018,6,sirotkin,1380.14
2018,6,stroll,1504.27
2018,6,vandoorne,1537.93
2018,6,vettel,2032.65
2018,7,alonso,1464.08
2018,7,bottas,1987.12
2018,7,brendon_hartley,1337.16
2018,7,ericsson,1509.96
2018,7,gasly,1581.82
2018,7,grosjean,1462.38
2018,7,hamilton,2102.32
2018,7,hulkenberg,1649.69
2018,7,kevin_magnussen,1588.96
2018,7,leclerc,1559.26
2018,7,max_verstappen,1823.23
2018,7,ocon,1643.13
2018,7,perez,1600.68
2018,7,raikkonen,1810.09
2018,7,ricciardo,1865.0
2018,7,sainz,1732.53
2018,7,sirotkin,1360.87
2018,7,stroll,1390.35
2018,7,vandoorne,1483.71
2018,7,vettel,2077.94
2018,8,alonso,1431.07
2018,8,bottas,1939.72
2018,8,brendon_hartley,1380.73
2018,8,ericsson,1515.57
2018,8,gasly,1438.09
2018,8,grosjean,1519.21
2018,8,hamilton,2137.93
2018,8,hulkenberg,1674.72
2018,8,kevin_magnussen,1681.78
2018,8,leclerc,1599.56
2018,8,max_verstappen,1905.23
2018,8,ocon,1493.79
2018,8,perez,1483.81
2018,8,raikkonen,1879.01
2018,8,ricciardo,1901.6
2018,8,sainz,1745.48
2018,8,sirotkin,1378.87
2018,8,stroll,1363.0
2018,8,vandoorne,1515.79
2018,8,vettel,2045.32
2018,9,alonso,1549.27
2018,9,bottas,1687.96
2018,9,brendon_hartley,1361.14
2018,9,ericsson,1570.23
2018,9,gasly,1502.6
2018,9,grosjean,1673.93
2018,9,hamilton,1884.53
2018,9,hulkenberg,1503.88
2018,9,kevin_magnussen,1763.5
2018,9,leclerc,1640.69
2018,9,max_verstappen,1986.16
2018,9,ocon,1624.69
2018,9,perez,1601.07
2018,9,raikkonen,1949.84
2018,9,ricciardo,1678.83
2018,9,sainz,1682.03
2018,9,sirotkin,1429.13
2018,9,stroll,1399.66
2018,9,vandoorne,1483.05
2018,9,vettel,2058.09
2018,10,alonso,1627.12
2018,10,bottas,1780.68
2018,10,brendon_hartley,1298.03
2018,10,ericsson,1473.47
2018,10,gasly,1513.22
2018,10,grosjean,1570.42
2018,10,hamilton,1946.38
2018,10,hulkenberg,1631.52
2018,10,kevin_magnussen,1745.27
2018,10,leclerc,1499.75
2018,10,max_verstappen,1786.61
2018,10,ocon,1690.87
2018,10,perez,1627.44
2018,10,raikkonen,1977.66
2018,10,ricciardo,1758.64
2018,10,sainz,1558.88
2018,10,sirotkin,1447.63
2018,10,stroll,1463.69
2018,10,vandoorne,1536.35
2018,10,vettel,2096.63
2018,11,alonso,1540.5
2018,11,bottas,1874.28
2018,11,brendon_hartley,1427.84
2018,11,ericsson,1564.92
2018,11,gasly,1504.4
2018,11,grosjean,1675.39
2018,11,hamilton,2009.66
2018,11,hulkenberg,1730.41
2018,11,kevin_magnussen,1699.58
2018,11,leclerc,1478.22
2018,11,max_verstappen,1846.94
2018,11,ocon,1718.08
2018,11,perez,1694.64
2018,11,raikkonen,1998.78
2018,11,ricciardo,1553.85
2018,11,sainz,1567.66
2018,11,sirotkin,1376.77
2018,11,stroll,1420.07
2018,11,vandoorne,1536.41
2018,11,vettel,1811.9
2018,12,alonso,1622.95
2018,12,bottas,1887.76
2018,12,brendon_hartley,1500.43
2018,12,ericsson,1522.83
2018,12,gasly,1632.76
2018,12,grosjean,1673.36
2018,12,hamilton,2056.27
2018,12,hulkenberg,1673.21
2018,12,kevin_magnussen,1738.96
2018,12,leclerc,1379.62
2018,12,max_verstappen,1623.99
2018,12,ocon,1649.49
2018,12,perez,1618.95
2018,12,raikkonen,2013.07
2018,12,ricciardo,1695.3
2018,12,sainz,1623.1
2018,12,sirotkin,1381.07
2018,12,stroll,1392.41
2018,12,vandoorne,1450.68
2018,12,vettel,1894.08
2018,13,alonso,1488.12
2018,13,bottas,1914.87
2018,13,brendon_hartley,1495.71
2018,13,ericsson,1580.44
2018,13,gasly,1665.75
2018,13,grosjean,1723.05
2018,13,hamilton,2076.97
2018,13,hulkenberg,1501.81
2018,13,kevin_magnussen,1748.24
2018,13,leclerc,1346.96
2018,13,max_verstappen,1755.49
2018,13,ocon,1724.31
2018,13,perez,1721.44
2018,13,raikkonen,1769.54
2018,13,ricciardo,1581.4
2018,13,sainz,1625.96
2018,13,sirotkin,1452.97
2018,13,stroll,1442.31
2018,13,vandoorne,1445.5
2018,13,vettel,1969.44
2018,14,alonso,1418.94
2018,14,bottas,1950.44
2018,14,brendon_hartley,1405.89
2018,14,ericsson,1527.72
2018,14,gasly,1597.0
2018,14,grosjean,1529.52
2018,14,hamilton,2111.11
2018,14,hulkenberg,1511.7
2018,14,kevin_magnussen,1614.32
2018,14,leclerc,1444.77
2018,14,max_verstappen,1808.72
2018,14,ocon,1772.33
2018,14,perez,1754.36
2018,14,raikkonen,1864.49
2018,14,ricciardo,1495.54
2018,14,sainz,1677.92
